tot_cnt,no,isu_cd,eng_cor_nm,std_ind_cd,ind_nm,lst_stk_vl,cpt,par_pr,iso_cd,Exchange
849,557,077500,UNIQUEST COPORATION,074605,Wholesale of Machinery Equipment and Supplies,"21,600,102","11,491,026,000",500,KRW,KOSPI
849,362,100220,VISANG,105801,"Publishing of Books, Magazines and Other Publications","12,996,741","6,498,370,500",500,KRW,KOSPI
849,361,002070,VIVIEN,031401,"Manufacture of Sewn Wearing Apparel, Except Fur Apparel","45,196,077","22,598,038,500",500,KRW,KOSPI
849,549,010600,WELLBIOTEC,074601,Wholesale on a Fee or Contract Basis,"90,923,407","45,461,703,500",500,KRW,KOSPI
849,837,016580,WHANIN PHARM,032102,Manufacture of Medicaments,"18,600,070","9,700,035,000",500,KRW,KOSPI
849,550,008600,WILLBES,074604,Wholesale of Household Goods,"67,236,039","72,882,179,000","1,000",KRW,KOSPI
849,156,024070,WISCOM,032202,Manufacture of Plastic Products,"15,326,438","7,663,219,000",500,KRW,KOSPI
849,548,005820,WONLIM,031302,Weaving of Textiles and Manufacture of Textile Products,"2,297,970","11,489,850,000","5,000",KRW,KOSPI
849,543,105840,WOOJIN,032702,"Manufacture of Instruments and Appliances for Measuring, Checking, Testing, Navigating, controlling and Other Purposes, Except Optical Instruments","20,197,670","10,161,807,000",500,KRW,KOSPI
849,544,010400,WOOJIN I&amp;S,064202,Building Installation,"7,622,000","3,811,000,000",500,KRW,KOSPI
849,545,049800,WOOJIN PLAIMM,032902,Manufacture of Special-Purpose Machinery,"20,000,000","10,000,000,000",500,KRW,KOSPI
849,546,016880,WOONGJIN,137105,"Activities of Head Offices, Management Consultancy Activities","79,927,080","42,213,540,000",500,KRW,KOSPI
849,547,095720,WOONGJIN THINKBIG,168501,Primary Education,"115,505,985","58,700,796,000",500,KRW,KOSPI
849,542,017370,WOOSHIN SYSTEMS,032902,Manufacture of Special-Purpose Machinery,"18,314,054","9,157,027,000",500,KRW,KOSPI
849,541,006980,WOOSUNG,031005,"Manufacture of Grain Mill Products, Starches and Starch Products","3,090,000","15,450,000,000","5,000",KRW,KOSPI
849,540,316140,WooriFinancialGroup,116409,Other Financial Intermediation,"742,591,501","3,802,676,300,000","5,000",KRW,KOSPI
849,603,317400,Xi S&amp;D,126801,Real Estate Activities with Own or Leased Property,"38,782,520","38,782,520,000","1,000",KRW,KOSPI
849,539,011690,Y2 Solution,032601,Manufacture of Semiconductor,"36,574,394","91,435,985,000","2,500",KRW,KOSPI
849,532,012280,YEONGHWA MTL,033003,Manufacture of Parts and Accessories for Motor Vehicles(New Products),"51,664,505","27,569,082,500",500,KRW,KOSPI
849,157,037270,YGP,106301,"Data Processing, Hosting and Related activities; Web Portals","63,611,560","32,430,780,000",500,KRW,KOSPI
849,558,002920,YOOSUNG ENT,033003,Manufacture of Parts and Accessories for Motor Vehicles(New Products),"25,947,500","12,973,750,000",500,KRW,KOSPI
849,566,008730,YOULCHON CHEM,032202,Manufacture of Plastic Products,"24,800,000","14,776,380,000",500,KRW,KOSPI
849,526,014440,YOUNGBO CHEM,032202,Manufacture of Plastic Products,"20,000,000","10,000,000,000",500,KRW,KOSPI
849,530,000670,YOUNGPOONG,032402,Manufacture of Basic Precious and Non-ferrous Metals,"19,108,450","9,554,225,000",500,KRW,KOSPI
849,531,006740,YOUNGPOONG PAPR MFG,031702,"Manufacture of Corrugated Cardboard, Paper Boxes and Paper Containers","55,907,218","29,110,528,000",500,KRW,KOSPI
849,533,012160,YOUNGWIRE,032401,Manufacture of Basic Iron and Steel,"101,310,372","50,655,186,000",500,KRW,KOSPI
849,564,000100,YUHAN,032102,Manufacture of Medicaments,"79,968,437","81,390,004,000","1,000",KRW,KOSPI
849,565,003460,YUHWA SECU,116601,Activities Auxiliary to Financial Service Activities,"56,702,415","74,178,840,000","1,000",KRW,KOSPI
849,529,003520,YUNGJIN PHARM,032102,Manufacture of Medicaments,"182,892,731","91,446,365,500",500,KRW,KOSPI
849,527,111770,Youngone Corp,074608,Wholesale of Non-Specialized Goods,"44,311,468","22,155,734,000",500,KRW,KOSPI
849,528,009970,Youngone Holdings,116409,Other Financial Intermediation,"13,499,237","6,817,796,000",500,KRW,KOSPI
849,560,003470,Yuanta Securities,116601,Activities Auxiliary to Financial Service Activities,"199,596,576","1,062,543,940,000","5,000",KRW,KOSPI
849,562,000220,Yuyu Pharma,032102,Manufacture of Medicaments,"17,032,351","20,201,681,000","1,000",KRW,KOSPI
849,628,013890,ZINUS,033201,Manufacture of Furniture,"22,254,576","11,364,474,000",500,KRW,KOSPI
849,219,483650,d'Alba Global,032004,Manufacture of Other Chemical Products,"12,313,915","1,231,391,500",100,KRW,KOSPI
849,575,015020,e-STARCO,126801,Real Estate Activities with Own or Leased Property,"42,851,600","21,425,800,000",500,KRW,KOSPI
849,571,139480,emart,074701,Retail Sale in Non-Specialized Stores,"27,595,819","139,379,095,000","5,000",KRW,KOSPI
849,158,139130,iM Financial Group,116409,Other Financial Intermediation,"162,054,666","845,729,165,000","5,000",KRW,KOSPI
849,643,323410,kakaobank,116401,Banking and Savings Institutions,"476,990,437","2,384,952,185,000","5,000",KRW,KOSPI
849,644,377300,kakaopay,116601,Activities Auxiliary to Financial Service Activities,"135,122,452","67,561,226,000",500,KRW,KOSPI
1799,151,366030,09WOMEN,031404,Manufacture of Apparel Accessories,"22,653,850","2,265,385,000",100,KRW,KOSDAQ
1799,1316,159580,0TO7,074604,Wholesale of Household Goods,"20,032,636","10,016,318,000",500,KRW,KOSDAQ
1799,761,177900,3ALogics,032601,Manufacture of Semiconductor,"9,558,800","4,779,400,000",500,KRW,KOSDAQ
1799,1,060310,3S KOREA,032702,"Manufacture of Instruments and Appliances for Measuring, Checking, Testing, Navigating, controlling and Other Purposes, Except Optical Instruments","53,059,040","26,529,520,000",500,KRW,KOSDAQ
1799,760,394800,3billion,137001,Research and Experimental Development On Natural Sciences and Engineering,"31,721,539","3,172,153,900",100,KRW,KOSDAQ
1799,1601,389140,4by4,105901,"Motion Picture, Video, Broadcasting Programmes Production and Distribution","11,169,735","5,612,367,500",500,KRW,KOSDAQ
1799,965,262260,A Pro,032809,Manufacture of Other Electrical Equipment,"14,468,152","7,234,076,000",500,KRW,KOSDAQ
1799,845,013310,A-JIN INDUSTRY,033003,Manufacture of Parts and Accessories for Motor Vehicles(New Products),"38,806,582","19,403,291,000",500,KRW,KOSDAQ
1799,960,071670,A-Tech,032902,Manufacture of Special-Purpose Machinery,"10,000,000","5,000,000,000",500,KRW,KOSDAQ
1799,792,036010,ABEL,032602,Manufacture of Electronic Components,"13,292,934","6,896,467,000",500,KRW,KOSDAQ
1799,880,129890,ABKO,032603,Manufacture of Computers and Peripheral Equipment,"50,643,410","5,064,341,000",100,KRW,KOSDAQ
1799,936,298380,ABL Bio,032101,Manufacture of medicinal chemicals,"54,575,095","27,287,547,500",500,KRW,KOSDAQ
1799,937,203400,ABN,137001,Research and Experimental Development On Natural Sciences and Engineering,"29,456,280","14,728,140,000",500,KRW,KOSDAQ
1799,886,102120,ABOV,032601,Manufacture of Semiconductor,"17,780,753","8,890,376,500",500,KRW,KOSDAQ
1799,876,052790,ACTOZ SOFT,105802,Software Development and Supply,"11,330,638","5,665,319,000",500,KRW,KOSDAQ
1799,873,179530,ADBIOTECH,032102,Manufacture of Medicaments,"12,656,308","6,328,154,000",500,KRW,KOSDAQ
1799,932,054630,ADChips,033309,Other Manufacturing n.e.c.,"7,970,946","3,985,473,000",500,KRW,KOSDAQ
1799,933,200710,ADTechnology,032601,Manufacture of Semiconductor,"13,440,822","7,015,169,500",500,KRW,KOSDAQ
1799,874,397810,ADforus,137103,Advertising,"5,144,190","2,572,095,000",500,KRW,KOSDAQ
1799,944,312610,AFW,032802,Manufacture of primary battery and secondary battery,"20,256,888","10,128,444,000",500,KRW,KOSDAQ
1799,782,013990,AGABANG&amp;CO,074604,Wholesale of Household Goods,"32,887,536","16,443,768,000",500,KRW,KOSDAQ
1799,851,001540,AHN-GOOK PHA,032102,Manufacture of Medicaments,"13,042,420","6,521,210,000",500,KRW,KOSDAQ
1799,852,053800,AHNLAB,105802,Software Development and Supply,"11,126,506","5,738,970,000",500,KRW,KOSDAQ
1799,942,364950,AIK,032902,Manufacture of Special-Purpose Machinery,"8,131,139","4,065,569,500",500,KRW,KOSDAQ
1799,931,163280,AIRRANE,032901,Manufacture of General Purpose Machinery,"8,174,789","817,478,900",100,KRW,KOSDAQ
1799,846,059120,AJINEXTEK,032601,Manufacture of Semiconductor,"9,748,596","5,071,428,500",500,KRW,KOSDAQ
1799,843,027360,AJU IB INVESTMENT,116409,Other Financial Intermediation,"121,145,406","60,572,703,000",500,KRW,KOSDAQ
1799,856,354320,ALMAC,032402,Manufacture of Basic Precious and Non-ferrous Metals,"6,391,381","3,195,690,500",500,KRW,KOSDAQ
1799,854,297570,ALOYS,032604,Manufacture of Telecommunication and Broadcasting Apparatuses,"34,621,218","3,462,121,800",100,KRW,KOSDAQ
1799,945,172670,ALT,032601,Manufacture of Semiconductor,"8,960,259","4,480,129,500",500,KRW,KOSDAQ
1799,934,475580,ALUX,033309,Other Manufacturing n.e.c.,"13,624,900","2,724,980,000",200,KRW,KOSDAQ
1799,788,074430,AMINOLOGICS,032101,Manufacture of medicinal chemicals,"87,826,844","8,782,684,400",100,KRW,KOSDAQ
1799,785,125210,AMOGREENTECH,032602,Manufacture of Electronic Components,"16,496,790","8,248,395,000",500,KRW,KOSDAQ
1799,783,123860,ANAPASS,032601,Manufacture of Semiconductor,"12,123,415","6,084,915,000",500,KRW,KOSDAQ
1799,1006,455900,ANGEL,032902,Manufacture of Special-Purpose Machinery,"15,183,131","7,591,565,500",500,KRW,KOSDAQ
1799,872,310200,ANIPLUS,105901,"Motion Picture, Video, Broadcasting Programmes Production and Distribution","51,531,337","5,153,133,700",100,KRW,KOSDAQ
1799,185,121600,ANP,032004,Manufacture of Other Chemical Products,"12,211,191","6,105,595,500",500,KRW,KOSDAQ
1799,853,065660,ANTEROGEN,074607,Other Specialized Wholesale,"10,006,100","5,003,050,000",500,KRW,KOSDAQ
1799,3,265520,AP Systems,032902,Manufacture of Special-Purpose Machinery,"15,050,821","7,640,710,500",500,KRW,KOSDAQ
1799,964,200470,APACT,032601,Manufacture of Semiconductor,"42,362,093","21,181,046,500",500,KRW,KOSDAQ
1799,2,054620,APS,116409,Other Financial Intermediation,"19,894,221","10,197,110,500",500,KRW,KOSDAQ
1799,4,211270,APSI,032604,Manufacture of Telecommunication and Broadcasting Apparatuses,"15,082,304","7,541,152,000",500,KRW,KOSDAQ
1799,883,270520,APTN,137201,"Architectural, Engineering and Related Technical Services","193,582,040","19,358,204,000",100,KRW,KOSDAQ
1799,882,109960,APTOCROM,074607,Other Specialized Wholesale,"220,789,269","110,394,634,500",500,KRW,KOSDAQ
1799,798,159010,ASFLOW,032901,Manufacture of General Purpose Machinery,"13,334,739","6,667,369,500",500,KRW,KOSDAQ
1799,799,127710,ASIA BUSINESS DAILY,106301,"Data Processing, Hosting and Related activities; Web Portals","34,904,082","17,452,041,000",500,KRW,KOSDAQ
1799,800,154030,ASIA SEED,010101,Growing of Crops,"12,061,867","6,030,933,500",500,KRW,KOSDAQ
1799,793,050860,ASIA TECHNOLOGY,032902,Manufacture of Special-Purpose Machinery,"22,500,000","11,250,000,000",500,KRW,KOSDAQ
1799,947,445090,ASICLAND,032601,Manufacture of Semiconductor,"10,871,660","5,435,830,000",500,KRW,KOSDAQ
1799,794,136410,ASSEMS,032202,Manufacture of Plastic Products,"11,019,106","5,671,183,000",500,KRW,KOSDAQ
1799,795,246720,ASTA,032103,Manufacture of Medical Supplies and Related Other Medicaments,"14,541,760","7,270,880,000",500,KRW,KOSDAQ
1799,796,450950,ASTERASYS,032701,Manufacture of Medical Appliances and Instruments,"37,407,092","3,740,709,200",100,KRW,KOSDAQ
1799,797,067390,ASTK,033103,"Manufacture of Aircraft, Spacecraft and its Parts","403,157,579","201,830,789,500",500,KRW,KOSDAQ
1799,941,241840,ASTORY,105901,"Motion Picture, Video, Broadcasting Programmes Production and Distribution","9,539,994","4,769,997,000",500,KRW,KOSDAQ
1799,943,453860,ASTech,032004,Manufacture of Other Chemical Products,"5,657,215","2,828,607,500",500,KRW,KOSDAQ
1799,961,045660,ATEC,032603,Manufacture of Computers and Peripheral Equipment,"8,260,000","4,130,000,000",500,KRW,KOSDAQ
1799,962,224110,ATEC MOBILITY,032604,Manufacture of Telecommunication and Broadcasting Apparatuses,"5,340,000","2,670,000,000",500,KRW,KOSDAQ
1799,848,158430,ATON,105802,Software Development and Supply,"24,850,529","2,485,052,900",100,KRW,KOSDAQ
1799,959,355690,ATUM,032602,Manufacture of Electronic Components,"5,404,980","2,702,490,000",500,KRW,KOSDAQ
1799,946,481070,AU BRANDZ,074704,"Retail Sale of Textiles, Clothing, Footwear and Leather Goods","14,160,000","1,416,000,000",100,KRW,KOSDAQ
1799,1053,039830,AURORA,137302,Specialized Design Services,"10,762,890","5,381,445,000",500,KRW,KOSDAQ
1799,1054,322310,AUROSTECH,032902,Manufacture of Special-Purpose Machinery,"9,366,542","4,683,271,000",500,KRW,KOSDAQ
1799,1068,031510,AUSTEM,033003,Manufacture of Parts and Accessories for Motor Vehicles(New Products),"28,000,000","14,000,000,000",500,KRW,KOSDAQ
1799,1074,353590,AUTO&amp;,074502,Sale of Motor Vehicle Parts and Accessories,"12,875,570","6,437,785,000",500,KRW,KOSDAQ
1799,790,083930,AVACO,032902,Manufacture of Special-Purpose Machinery,"14,677,249","7,998,252,500",500,KRW,KOSDAQ
1799,791,149950,AVATEC,032602,Manufacture of Electronic Components,"15,607,500","8,153,750,000",500,KRW,KOSDAQ
1799,988,356680,AXGATE,105802,Software Development and Supply,"28,543,492","2,854,349,200",100,KRW,KOSDAQ
1799,844,032080,AZTECHWB,031304,Dyeing and Finishing Textiles,"21,491,029","10,745,514,500",500,KRW,KOSDAQ
1799,881,174900,AbClon,032103,Manufacture of Medical Supplies and Related Other Medicaments,"19,092,949","9,546,474,500",500,KRW,KOSDAQ
1799,938,195990,Abpro Bio,032902,Manufacture of Special-Purpose Machinery,"284,689,721","142,344,860,500",500,KRW,KOSDAQ
1799,985,950130,Access Bio,032103,Manufacture of Medical Supplies and Related Other Medicaments,"37,727,832",0,0,USD,KOSDAQ
1799,940,088800,Ace Technologies,032604,Manufacture of Telecommunication and Broadcasting Apparatuses,"75,506,434","37,753,217,000",500,KRW,KOSDAQ
1799,939,003800,AceBed,033201,Manufacture of Furniture,"11,090,000","11,090,000,000","1,000",KRW,KOSDAQ
1799,877,290740,ActRo,032602,Manufacture of Electronic Components,"10,065,011","5,032,505,500",500,KRW,KOSDAQ
1799,828,462980,Aiji net,106309,Other Information Service Activities,"18,234,437","9,117,218,500",500,KRW,KOSDAQ
1799,863,347860,Alchera,105802,Software Development and Supply,"38,710,961","19,355,480,500",500,KRW,KOSDAQ
1799,887,238120,Aligned,032703,Manufacture of Photographic Equipment and Optical Instruments,"14,378,896","7,189,448,000",500,KRW,KOSDAQ
1799,868,117670,Alphachips,032601,Manufacture of Semiconductor,"6,139,468","3,100,505,500",500,KRW,KOSDAQ
1799,867,043100,Alphanox,032701,Manufacture of Medical Appliances and Instruments,"17,107,076","8,553,538,000",500,KRW,KOSDAQ
1799,864,196170,Alteogen,137001,Research and Experimental Development On Natural Sciences and Engineering,"53,464,968","26,732,484,000",500,KRW,KOSDAQ
1799,866,085810,Alticast,105802,Software Development and Supply,"49,856,389","25,303,966,500",500,KRW,KOSDAQ
1799,865,123750,Alton,033109,Manufacture of Other Transport Equipment,"12,746,297","6,373,148,500",500,KRW,KOSDAQ
1799,875,900100,Ameridge,074502,Sale of Motor Vehicle Parts and Accessories,"46,037,292","690,559",0.015,USD,KOSDAQ
1799,789,092040,Amicogen,031008,Manufacture of Other Food Products,"55,018,347","27,509,173,500",500,KRW,KOSDAQ
1799,786,357580,Amosense,032602,Manufacture of Electronic Components,"11,220,264","5,624,737,000",500,KRW,KOSDAQ
1799,787,052710,Amotech,032602,Manufacture of Electronic Components,"14,615,109","7,307,554,500",500,KRW,KOSDAQ
1799,784,025980,Ananti,095501,General Accommodation and Accommodation with Cooking Facilities,"93,971,129","9,697,112,900",100,KRW,KOSDAQ
1799,966,397030,AprilBio,137001,Research and Experimental Development On Natural Sciences and Engineering,"22,566,429","22,566,429,000","1,000",KRW,KOSDAQ
1799,871,293780,Aptabio,137001,Research and Experimental Development On Natural Sciences and Engineering,"26,881,360","13,440,680,000",500,KRW,KOSDAQ
1799,870,291650,Aptamer Sciences,137001,Research and Experimental Development On Natural Sciences and Engineering,"29,280,252","14,640,126,000",500,KRW,KOSDAQ
1799,847,203690,Ark Solutions,031701,"Manufacture of Pulp, Paper and Paperboard","17,383,395","8,691,697,500",500,KRW,KOSDAQ
1799,855,260660,Arlico,032103,Manufacture of Medical Supplies and Related Other Medicaments,"15,327,021","7,663,510,500",500,KRW,KOSDAQ
1799,935,096690,Aroot,032603,Manufacture of Computers and Peripheral Equipment,"24,137,053","60,342,632,500","2,500",KRW,KOSDAQ
1799,850,321820,Artist Company,105802,Software Development and Supply,"15,591,376","7,795,688,000",500,KRW,KOSDAQ
1799,849,200350,Artist Studio,105901,"Motion Picture, Video, Broadcasting Programmes Production and Distribution","9,996,025","4,998,012,500",500,KRW,KOSDAQ
1799,963,021080,Atinum Investment,116402,Trust and collective Investment Businesses,"48,000,000","24,000,000,000",500,KRW,KOSDAQ
1799,1073,067170,Autech,033004,Manufacture of Parts and Accessories for Motor Vehicles(Remanufacturing Products),"23,891,605","11,945,802,500",500,KRW,KOSDAQ
1799,802,331740,Autocrypt,105802,Software Development and Supply,"9,629,132","4,814,566,000",500,KRW,KOSDAQ
1799,551,230980,B.U Tech,105802,Software Development and Supply,"93,320,557","9,332,055,700",100,KRW,KOSDAQ
1799,557,307870,B2En,105802,Software Development and Supply,"58,931,099","5,893,109,900",100,KRW,KOSDAQ
1799,506,267790,BARREL,031401,"Manufacture of Sewn Wearing Apparel, Except Fur Apparel","7,888,500","3,944,250,000",500,KRW,KOSDAQ
1799,540,318410,BBC,032004,Manufacture of Other Chemical Products,"5,555,243","2,777,621,500",500,KRW,KOSDAQ
1799,566,451250,BBIA,032004,Manufacture of Other Chemical Products,"10,225,877","5,112,938,500",500,KRW,KOSDAQ
1799,542,146320,BCNC,032601,Manufacture of Semiconductor,"12,797,923","6,398,961,500",500,KRW,KOSDAQ
1799,543,200780,BCWORLDPHARM,032102,Manufacture of Medicaments,"9,736,240","1,947,248,000",200,KRW,KOSDAQ
1799,526,406820,BEAUTYSKIN,032004,Manufacture of Other Chemical Products,"3,534,040","1,767,020,000",500,KRW,KOSDAQ
1799,556,148780,BECU AI,105802,Software Development and Supply,"31,445,725","15,722,862,500",500,KRW,KOSDAQ
1799,513,206400,BENO TNR,064204,Building Completion and Finishing,"37,510,158","18,755,079,000",500,KRW,KOSDAQ
1799,5,139050,BFLS,106201,"Computer programming, System Integration and Management Services","8,644,551","4,322,275,500",500,KRW,KOSDAQ
1799,507,046310,BG T&amp;A,032604,Manufacture of Telecommunication and Broadcasting Apparatuses,"16,418,641","8,209,320,500",500,KRW,KOSDAQ
1799,6,126600,BGF Ecomaterials,032002,Manufacture of Plastics and Synethetic Rubber in Primary forms,"62,766,899","31,383,449,500",500,KRW,KOSDAQ
1799,512,382900,BHF,032801,"Manufacture of Electric Motors, Generators and Transforming, Distributing and Controlling Apparatus of Electricity","8,761,000","4,380,500,000",500,KRW,KOSDAQ
